10783,12577,114818,KLHL29,kelch like family member 29,19,,,ppi
10784,12578,114825,PWWP2A,PWWP domain containing 2A,6,chromatin binding,,ppi
10785,12580,150726,FBXO41,F-box protein 41,2,ubiquitin-protein transferase activity,,ppi
10786,12581,196385,DNAH10,dynein axonemal heavy chain 10,2,ATP-dependent microtubule motor activity; minus-end-directed|dynein light chain binding|dynein light intermediate chain binding|dynein intermediate chain binding,,ppi
10787,12582,129049,SGSM1,small G protein signaling modulator 1,3,GTPase activator activity|Rab GTPase binding,,ppi
10788,12583,121256,TMEM132D,transmembrane protein 132D,1,,liver cancer|lung small cell carcinoma,ppi
10789,12584,165215,FAM171B,family with sequence similarity 171 member B,14,,,ppi
10790,12585,170954,PPP1R18,protein phosphatase 1 regulatory subunit 18,60,,,ppi
10791,12586,116115,ZNF526,zinc finger protein 526,19,DNA-binding transcription factor activity; RNA polymerase II-specific,intellectual disability|learning disability,ppi
10792,12587,114991,ZNF618,zinc finger protein 618,11,DNA-binding transcription factor activity; RNA polymerase II-specific,,ppi
10793,12588,126567,C2CD4C,C2 calcium dependent domain containing 4C,1,,,ppi
10794,12589,96459,FNIP1,folliculin interacting protein 1,23,guanyl-nucleotide exchange factor activity|ATPase inhibitor activity|chaperone binding,,ppi
10795,12590,124454,EARS2,glutamyl-tRNA synthetase 2; mitochondrial,5,glutamate-tRNA ligase activity|glutamate-tRNA(Gln) ligase activity,combined oxidative phosphorylation deficiency,ppi
10796,12591,8701,DNAH11,dynein axonemal heavy chain 11,2,dynein light intermediate chain binding|ATP-dependent microtubule motor activity; minus-end-directed|dynein intermediate chain binding|dynein light chain binding,bronchiectasis|Kartagener syndrome|primary ciliary dyskinesia|atherosclerosis|arteriosclerotic cardiovascular disease|coronary artery disease|primary ciliary dyskinesia 1|primary ciliary dyskinesia 7,ppi
10797,12592,89970,RSPRY1,ring finger and SPRY domain containing 1,43,,,ppi
10798,12593,124401,ANKS3,ankyrin repeat and sterile alpha motif domain containing 3,9,,,ppi
10799,12594,170958,ZNF525,zinc finger protein 525,2,,,ppi
10800,12595,170961,ANKRD24,ankyrin repeat domain 24,7,,,ppi
10801,12596,170960,ZNF721,zinc finger protein 721,1,DNA-binding transcription factor activity; RNA polymerase II-specific,,ppi
10802,12597,147372,CCBE1,collagen and calcium binding EGF domains 1,5,collagen binding,Hennekam syndrome|intellectual disability|learning disability,ppi
10803,12600,340526,RGAG4,retrotransposon gag domain containing 4,2,,,ppi
10804,12601,79834,PEAK1,pseudopodium enriched atypical kinase 1,22,non-membrane spanning protein tyrosine kinase activity|identical protein binding|ATP binding|protein kinase activity,,ppi
10805,12602,340533,KIAA2022,KIAA2022,2,,non-syndromic X-linked intellectual disability,ppi
10806,12603,149041,RC3H1,ring finger and CCCH-type domains 1,171,RNA binding|double-stranded RNA binding|mRNA 3'-UTR binding|ubiquitin-protein transferase activity|zinc ion binding|miRNA binding|RNA stem-loop binding|ubiquitin protein ligase activity,,ppi
10807,12604,23286,WWC1,WW and C2 domain containing 1,42,transcription coactivator activity|protein-containing complex scaffold activity,neurotic disorder|major depressive disorder|mental depression|endogenous depression|melancholia|dysthymic disorder|schizophreniform disorder|schizoaffective disorder|malignant mesothelioma|benign mesothelioma,ppi
10808,12605,112770,GLMP,glycosylated lysosomal membrane protein,65,DNA-binding transcription factor activity|nuclear receptor activity|nuclear receptor transcription coactivator activity|transcription regulatory region DNA binding,,ppi
10809,12606,57393,TMEM27,transmembrane protein 27,1,protein homodimerization activity,,ppi
10810,12607,81930,KIF18A,kinesin family member 18A,27,microtubule binding|ATP-dependent microtubule motor activity; plus-end-directed|microtubule plus-end binding|tubulin-dependent ATPase activity|ATPase activity|microtubule motor activity,,ppi
10811,12608,23046,KIF21B,kinesin family member 21B,31,microtubule motor activity|microtubule binding|ATPase activity,inflammatory bowel disease|ulcerative colitis,ppi
10812,12609,84643,KIF2B,kinesin family member 2B,42,ATPase activity|microtubule motor activity|microtubule binding,,ppi
10813,12610,253190,SERHL2,serine hydrolase-like 2,6,,,ppi
10814,12611,100131827,ZNF717,zinc finger protein 717,2,,,ppi
10815,12612,127602,DNAH14,dynein axonemal heavy chain 14,10,dynein light intermediate chain binding|dynein light chain binding|dynein intermediate chain binding|ATP-dependent microtubule motor activity; minus-end-directed,,ppi
10816,12613,84662,GLIS2,GLIS family zinc finger 2,12,DNA-binding transcription factor activity; RNA polymerase II-specific|proximal promoter DNA-binding transcription activator activity; RNA polymerase II-specific|transcription regulatory region DNA binding|RNA polymerase II regulatory region sequence-specific DNA binding,nephritis|glomerulonephritis|kidney disease|pyoureter|nephrosis|nephronophthisis,ppi
10817,12614,83888,FGFBP2,fibroblast growth factor binding protein 2,1,,,ppi
10818,12615,91419,ATP23,ATP23 metallopeptidase and ATP synthase assembly factor homolog,13,DNA-dependent protein kinase activity,,ppi
10819,12617,26092,TOR1AIP1,torsin 1A interacting protein 1,55,ATPase activator activity,,ppi
10820,12619,8632,DNAH17,dynein axonemal heavy chain 17,1,,,ppi
10821,12621,353142,LCE3A,late cornified envelope 3A,1,structural molecule activity,,ppi
10822,12623,353145,LCE3E,late cornified envelope 3E,19,structural molecule activity,,ppi
10823,12628,100129271,C1orf68,chromosome 1 open reading frame 68,1,structural molecule activity,,ppi
10824,12629,353139,LCE2A,late cornified envelope 2A,13,structural molecule activity,,ppi
10825,12630,143903,LAYN,layilin,1,hyaluronic acid binding,,ppi
10826,12631,57189,KIAA1147,KIAA1147,6,,,ppi
10827,12632,51157,ZNF580,zinc finger protein 580,7,DNA-binding transcription factor activity; RNA polymerase II-specific,,ppi
10828,12633,54741,LEPROT,leptin receptor overlapping transcript,2,signaling receptor binding,,ppi
10829,12634,79641,ROGDI,rogdi homolog,12,,,ppi
10830,12635,64105,CENPK,centromere protein K,15,,,ppi
10831,12636,146754,DNAH2,dynein axonemal heavy chain 2,2,microtubule motor activity|ATP-dependent microtubule motor activity; minus-end-directed|dynein intermediate chain binding|dynein light chain binding|dynein light intermediate chain binding,,ppi
10832,12637,116844,LRG1,leucine rich alpha-2-glycoprotein 1,3,,colon cancer|colonic benign neoplasm|familial adenomatous polyposis|islet cell tumor,ppi
10833,12638,80312,TET1,tet methylcytosine dioxygenase 1,4,DNA-binding transcription factor activity; RNA polymerase II-specific|DNA binding|iron ion binding|methylcytosine dioxygenase activity,schizophreniform disorder|schizoaffective disorder|schizophrenia|autistic disorder,ppi
10834,12639,391004,PRAMEF17,PRAME family member 17,6,,,ppi
10835,12640,404203,SPINK6,serine peptidase inhibitor; Kazal type 6,1,,,ppi
10836,12641,552900,BOLA2,bolA family member 2,16,,,ppi
10837,12642,387893,KMT5A,lysine methyltransferase 5A,23,transcription corepressor activity|lysine N-methyltransferase activity|protein-lysine N-methyltransferase activity|histone-lysine N-methyltransferase activity|histone methyltransferase activity (H4-K20 specific),,ppi
10838,12643,55567,DNAH3,dynein axonemal heavy chain 3,1,microtubule motor activity|dynein light chain binding|dynein light intermediate chain binding|dynein intermediate chain binding|ATP-dependent microtubule motor activity; minus-end-directed,,ppi
10839,12644,64167,ERAP2,endoplasmic reticulum aminopeptidase 2,1,endopeptidase activity|aminopeptidase activity|metallopeptidase activity|zinc ion binding|metalloaminopeptidase activity|peptide binding,inflammatory bowel disease|ulcerative colitis|Crohn's colitis|Crohn's disease,ppi
10840,12645,1767,DNAH5,dynein axonemal heavy chain 5,1,dynein intermediate chain binding|dynein light intermediate chain binding|dynein light chain binding|ATP-dependent microtubule motor activity; minus-end-directed,asthma|intrinsic asthma|allergic asthma|Kartagener syndrome|primary ciliary dyskinesia|primary ciliary dyskinesia 1|tuberous sclerosis|Marfan syndrome|situs inversus|primary ciliary dyskinesia 3,ppi
10841,12646,197258,FUK,fucokinase,2,fucokinase activity,,ppi
10842,12647,29899,GPSM2,G-protein signaling modulator 2,17,GDP-dissociation inhibitor activity|protein self-association|dynein complex binding,hydrocephalus|obstructive hydrocephalus|communicating hydrocephalus|senile degeneration of brain,ppi
10843,12649,84458,LCOR,ligand dependent nuclear receptor corepressor,67,DNA-binding transcription factor activity; RNA polymerase II-specific,,ppi
10844,12650,353174,ZACN,zinc activated ion channel,70,zinc ion binding|ligand-gated ion channel activity|extracellular ligand-gated ion channel activity,,ppi
10845,12651,80725,SRCIN1,SRC kinase signaling inhibitor 1,13,protein kinase binding,,ppi
10846,12652,59342,SCPEP1,serine carboxypeptidase 1,18,serine-type carboxypeptidase activity,,ppi
10847,12653,57498,KIDINS220,kinase D interacting substrate 220,47,PDZ domain binding|protein kinase regulator activity,,ppi
10848,12654,51107,APH1A,aph-1 homolog A; gamma-secretase subunit,20,endopeptidase activity,,ppi
10849,12655,1768,DNAH6,dynein axonemal heavy chain 6,3,ATP-dependent microtubule motor activity; minus-end-directed|dynein light intermediate chain binding|dynein light chain binding|dynein intermediate chain binding,,ppi
10850,12656,9650,MTFR1,mitochondrial fission regulator 1,21,,,ppi
10851,12657,22994,CEP131,centrosomal protein 131,84,protein homodimerization activity|protein-containing complex binding,,ppi
10852,12658,9716,AQR,aquarius intron-binding spliceosomal factor,53,RNA binding|mRNA binding,,ppi
10853,12660,64857,PLEKHG2,pleckstrin homology and RhoGEF domain containing G2,9,guanyl-nucleotide exchange factor activity|Rho guanyl-nucleotide exchange factor activity,,ppi
10854,12661,79132,DHX58,DExH-box helicase 58,15,double-stranded RNA binding|single-stranded RNA binding|zinc ion binding,,ppi
10855,12662,1769,DNAH8,dynein axonemal heavy chain 8,2,microtubule motor activity|ATP-dependent microtubule motor activity; minus-end-directed|dynein light intermediate chain binding|dynein light chain binding|dynein intermediate chain binding,bipolar disorder|cocaine abuse|cocaine dependence|substance abuse|substance-related disorder|paranoid schizophrenia|delusional disorder,ppi
10856,12663,65056,GPBP1,GC-rich promoter binding protein 1,22,DNA-binding transcription factor activity,,ppi
10857,12664,113246,C12orf57,chromosome 12 open reading frame 57,11,,intellectual disability|learning disability,ppi
10858,12665,84727,SPSB2,splA/ryanodine receptor domain and SOCS box containing 2,15,ubiquitin-protein transferase activity,,ppi
10859,12666,29105,CFAP20,cilia and flagella associated protein 20,35,RNA binding,,ppi
10860,12667,132954,PDCL2,phosducin like 2,3,,,ppi
10861,12669,51182,HSPA14,heat shock protein family A (Hsp70) member 14,26,heat shock protein binding|misfolded protein binding|protein binding involved in protein folding|ATPase activity|ATPase activity; coupled|unfolded protein binding|ATP binding,mouth disease,ppi
10862,12670,25994,HIGD1A,HIG1 hypoxia inducible domain family member 1A,20,,,ppi
10863,12671,55854,ZC3H15,zinc finger CCCH-type containing 15,43,DNA-binding transcription factor activity; RNA polymerase II-specific|RNA binding|cadherin binding,,ppi
10864,12672,79718,TBL1XR1,transducin beta like 1 X-linked receptor 1,64,transcription corepressor activity|histone binding|transcription regulatory region DNA binding,acute promyelocytic leukemia|malignant mesothelioma|benign mesothelioma,ppi
10865,12673,1770,DNAH9,dynein axonemal heavy chain 9,3,dynein light chain binding|ATP-dependent microtubule motor activity; minus-end-directed|dynein light intermediate chain binding|dynein intermediate chain binding,,ppi
10866,12674,90990,KIFC2,kinesin family member C2,8,microtubule motor activity|ATPase activity|microtubule binding,,ppi
10867,12675,23367,LARP1,La ribonucleoprotein domain family member 1,203,RNA cap binding|RNA binding|mRNA 3'-UTR binding|translation activator activity|translation initiation factor binding|cadherin binding|mRNA 5'-UTR binding,,ppi
10868,12676,81606,LBH,limb bud and heart development,5,,,ppi
10869,12677,80218,NAA50,N(alpha)-acetyltransferase 50; NatE catalytic subunit,34,peptide alpha-N-acetyltransferase activity|H4 histone acetyltransferase activity|peptidyl-lysine acetyltransferase activity|N-acetyltransferase activity,,ppi
10870,12678,23344,ESYT1,extended synaptotagmin 1,44,calcium ion binding|phosphatidylinositol binding|calcium-dependent phospholipid binding|phosphatidylcholine binding|phosphatidylethanolamine binding,,ppi
10871,12679,22823,MTF2,metal response element binding transcription factor 2,28,methylated histone binding|DNA-binding transcription factor activity|nucleosome binding|sequence-specific DNA binding,,ppi
10872,12680,23005,MAPKBP1,mitogen-activated protein kinase binding protein 1,32,,,ppi
10873,12681,56917,MEIS3,Meis homeobox 3,2,DNA-binding transcription factor activity; RNA polymerase II-specific|sequence-specific DNA binding,,ppi
10874,12682,27019,DNAI1,dynein axonemal intermediate chain 1,2,motor activity|ATP-dependent microtubule motor activity; plus-end-directed|dynein heavy chain binding|dynein light chain binding,bronchiectasis|chronic rhinitis|Kartagener syndrome|primary ciliary dyskinesia|hydrocephalus|obstructive hydrocephalus|communicating hydrocephalus|male infertility|primary ciliary dyskinesia 1|lower respiratory tract disease|paranasal sinus disease|nasal cavity disease|upper respiratory tract disease|pneumonia|sinusitis|tuberous sclerosis|Marfan syndrome|situs inversus|chronic sphenoidal sinusitis|chronic ethmoiditis,ppi
10875,12683,28987,NOB1,NIN1/PSMD8 binding protein 1 homolog,35,endoribonuclease activity,,ppi
10876,12684,64426,SUDS3,SDS3 homolog; SIN3A corepressor complex component,28,histone deacetylase activity|histone deacetylase binding,,ppi
10877,12685,26751,SH3YL1,SH3 and SYLF domain containing 1,9,phosphatase binding|phosphatidylinositol binding,,ppi
10878,12686,79801,SHCBP1,SHC binding and spindle associated 1,26,,,ppi
10879,12687,51295,ECSIT,ECSIT signalling integrator,112,oxidoreductase activity; acting on NAD(P)H,,ppi
10880,12688,121599,SPIC,Spi-C transcription factor,1,DNA-binding transcription factor activity; RNA polymerase II-specific,,ppi
10881,12689,10126,DNAL4,dynein axonemal light chain 4,9,microtubule motor activity|dynein intermediate chain binding|dynein light intermediate chain binding|ATP-dependent microtubule motor activity; plus-end-directed,,ppi
10882,12690,60626,RIC8A,RIC8 guanine nucleotide exchange factor A,45,guanyl-nucleotide exchange factor activity|GTPase activator activity|G-protein alpha-subunit binding,,ppi
10883,12691,84897,TBRG1,transforming growth factor beta regulator 1,7,,,ppi
10884,12692,63893,UBE2O,ubiquitin conjugating enzyme E2 O,100,RNA binding|ubiquitin-protein transferase activity|ubiquitin protein ligase activity|ubiquitin conjugating enzyme activity,,ppi
10885,12693,22835,ZFP30,ZFP30 zinc finger protein,1,DNA-binding transcription factor activity; RNA polymerase II-specific,,ppi
10886,12694,80303,EFHD1,EF-hand domain family member D1,16,,salivary gland adenoid cystic carcinoma,ppi
10887,12695,91624,NEXN,nexilin F-actin binding protein,37,structural constituent of muscle|actin filament binding|cell-cell adhesion mediator activity,dilated cardiomyopathy 1CC|hypertrophic cardiomyopathy 20,ppi
10888,12696,81788,NUAK2,NUAK family kinase 2,22,magnesium ion binding|protein serine/threonine kinase activity|ATP binding,,ppi
10889,12697,81671,VMP1,vacuole membrane protein 1,16,,,ppi
10890,12698,1773,DNASE1,deoxyribonuclease 1,4,deoxyribonuclease activity|DNA binding|deoxyribonuclease I activity,systemic lupus erythematosus|proteinuria,ppi
10891,12699,29087,THYN1,thymocyte nuclear protein 1,9,,prostate cancer|prostate carcinoma,ppi
10892,12700,64801,ARV1,ARV1 homolog; fatty acid homeostasis modulator,23,sterol transporter activity,,ppi
10893,12701,9665,KIAA0430,KIAA0430,8,,,ppi
10894,12702,80212,CCDC92,coiled-coil domain containing 92,31,,,ppi
